Inventory_ID,Product_ID,Product_Name,Category,Location_ID,Quantity_On_Hand,Reorder_Level,Unit_Price,Stock_Status,Last_Updated
INV01614,P00476,Pro Stapler (Grey),Stationery,LOC01614,123,30,4639.51,In Stock,2026-08-01
INV01615,P00018,Deluxe Wallet (Blue),Accessories,LOC01615,12,10,600.4,In Stock,2026-08-29
INV01616,P00295,Standard Curtain (Grey),Home,LOC01616,168,40,477.29,In Stock,2026-08-08
INV01617,P00341,Mini Photo Frame (Green),Home,LOC01617,261,15,4655.19,In Stock,2026-08-25
INV01618,P00269,Lite Umbrella (Red),Accessories,LOC01618,240,20,4018.35,In Stock,2026-08-18
INV01619,P00295,Standard Curtain (Grey),Home,LOC01619,65,40,957.9,In Stock,2026-08-18
INV01620,P00657,Deluxe Storage Box (Beige),Home,LOC01620,284,30,1193.04,In Stock,2026-08-30
INV01621,P00395,Compact Calculator (Black),Stationery,LOC01621,176,15,3247.13,In Stock,2026-08-16
INV01622,P00026,Deluxe File Folder (Beige),Stationery,LOC01622,116,40,2966.4,In Stock,2026-08-15
INV01623,P00119,Standard Belt (Green),Accessories,LOC01623,74,40,4136.15,In Stock,2026-08-04
INV01624,P00636,Pro Formal Shoes (Blue),Footwear,LOC01624,227,40,4126.89,In Stock,2026-08-09
INV01625,P00413,Pro Webcam (Green),Electronics,LOC01625,294,30,4089.17,In Stock,2026-08-01
INV01626,P00566,Premium Sandals (Blue),Footwear,LOC01626,176,20,3941.81,In Stock,2026-08-30
INV01627,P00607,Mini Calculator (Beige),Stationery,LOC01627,156,30,2768.18,In Stock,2026-08-23
INV01628,P00285,Pro Travel Pouch (Silver),Accessories,LOC01628,294,15,4186.17,In Stock,2026-08-29
INV01629,P00618,Plus Cap (Silver),Accessories,LOC01629,290,25,3477.41,In Stock,2026-08-21
INV01630,P00368,Deluxe Door Mat (Silver),Home,LOC01630,266,15,2201.84,In Stock,2026-08-20
INV01631,P00387,Plus Sticky Notes (Grey),Stationery,LOC01631,24,10,2158.86,In Stock,2026-08-13
INV01632,P00247,Premium Webcam (Beige),Electronics,LOC01632,231,15,1918.15,In Stock,2026-08-25
INV01633,P00045,Premium Photo Frame (Silver),Home,LOC01633,204,10,2275.38,In Stock,2026-08-11
INV01634,P00096,Plus Formal Shoes (Beige),Footwear,LOC01634,214,15,437.65,In Stock,2026-08-22
INV01635,P00602,Plus Bed Sheet Set (Beige),Home,LOC01635,29,30,1176.76,Low Stock,2026-08-05
INV01636,P00021,Max Backpack (Black),Accessories,LOC01636,143,30,3641.14,In Stock,2026-08-07
INV01637,P00631,Max Running Shoes (Silver),Footwear,LOC01637,82,30,4258.51,In Stock,2026-08-21
INV01638,P00303,Compact Tablet Stand (Red),Electronics,LOC01638,154,20,4311.44,In Stock,2026-08-15
INV01639,P00185,Max Formal Shoes (Green),Footwear,LOC01639,4,20,3408.03,Low Stock,2026-08-18
INV01640,P00247,Premium Webcam (Beige),Electronics,LOC01640,72,40,952.13,In Stock,2026-08-29
INV01641,P00309,Lite Bluetooth Speaker (Black),Electronics,LOC01641,2,30,1441.14,Low Stock,2026-08-25
INV01642,P00466,Deluxe Travel Pouch (Green),Accessories,LOC01642,64,40,3627.72,In Stock,2026-08-10
INV01643,P00351,Lite Boots (Green),Footwear,LOC01643,203,15,1704.38,In Stock,2026-08-20
INV01644,P00347,Pro Watch Strap (Grey),Accessories,LOC01644,234,20,4647.02,In Stock,2026-08-10
INV01645,P00394,Lite Formal Shoes (White),Footwear,LOC01645,255,15,172.24,In Stock,2026-08-19
INV01646,P00285,Pro Travel Pouch (Silver),Accessories,LOC01646,188,15,1270.89,In Stock,2026-08-15
INV01647,P00782,Mini Handbag (Beige),Accessories,LOC01647,113,15,3139.85,In Stock,2026-08-22
INV01648,P00347,Pro Watch Strap (Grey),Accessories,LOC01648,149,40,4660.5,In Stock,2026-08-12
INV01649,P00085,Pro Wallet (Blue),Accessories,LOC01649,275,20,2673.27,In Stock,2026-08-30
INV01650,P00232,Classic Table Lamp (Red),Home,LOC01650,143,10,3063.99,In Stock,2026-08-01
INV01651,P00402,Premium Highlighter Set (Grey),Stationery,LOC01651,46,15,585.12,In Stock,2026-08-15
INV01652,P00303,Compact Tablet Stand (Red),Electronics,LOC01652,71,15,228.57,In Stock,2026-08-27
INV01653,P00090,Mini Boots (Silver),Footwear,LOC01653,237,25,4534.35,In Stock,2026-08-18
INV01654,P00368,Deluxe Door Mat (Silver),Home,LOC01654,123,40,4508.25,In Stock,2026-08-19
INV01655,P00392,Max Sunglasses (Green),Accessories,LOC01655,107,30,2040.45,In Stock,2026-08-16
INV01656,P00130,Max Smart Watch (White),Electronics,LOC01656,16,20,4210.11,Low Stock,2026-08-07
INV01657,P00601,Classic Highlighter Set (Green),Stationery,LOC01657,256,15,2704.03,In Stock,2026-08-02
INV01658,P00367,Pro Sticky Notes (Blue),Stationery,LOC01658,94,10,2147.14,In Stock,2026-08-05
INV01659,P00688,Standard Sports Shoes (White),Footwear,LOC01659,24,30,1271.86,Low Stock,2026-08-04
INV01660,P00250,Premium Tablet Stand (White),Electronics,LOC01660,191,15,2497.1,In Stock,2026-08-20
INV01661,P00499,Deluxe Sneakers (Green),Footwear,LOC01661,31,10,3265.03,In Stock,2026-08-01
INV01662,P00189,Max Tablet Stand (Grey),Electronics,LOC01662,297,40,2207.41,In Stock,2026-08-21
INV01663,P00386,Plus Sticky Notes (White),Stationery,LOC01663,94,15,1944.21,In Stock,2026-08-27
INV01664,P00736,Lite Laptop Stand (Green),Electronics,LOC01664,143,40,412.55,In Stock,2026-08-23
INV01665,P00758,Lite Sandals (Blue),Footwear,LOC01665,181,20,111.04,In Stock,2026-08-20
INV01666,P00461,Pro Slippers (Green),Footwear,LOC01666,73,30,1498.71,In Stock,2026-08-08
INV01667,P00799,Classic Earbuds (Green),Electronics,LOC01667,111,20,504.93,In Stock,2026-08-05
INV01668,P00395,Compact Calculator (Black),Stationery,LOC01668,239,40,3864.06,In Stock,2026-08-15
INV01669,P00292,Max Headphones (Blue),Electronics,LOC01669,192,20,3695.19,In Stock,2026-08-10
INV01670,P00251,Classic Highlighter Set (Blue),Stationery,LOC01670,6,25,3112.2,Low Stock,2026-08-26
INV01671,P00776,Max Wallet (Grey),Accessories,LOC01671,100,20,3525.57,In Stock,2026-08-22
INV01672,P00107,Classic Stapler (White),Stationery,LOC01672,231,10,4848.06,In Stock,2026-08-16
INV01673,P00729,Deluxe Formal Shoes (Black),Footwear,LOC01673,174,25,965.3,In Stock,2026-08-02
INV01674,P00483,Standard Hiking Boots (Black),Footwear,LOC01674,214,40,228.86,In Stock,2026-08-03
INV01675,P00590,Max Boots (White),Footwear,LOC01675,283,15,3274.21,In Stock,2026-08-03
INV01676,P00489,Plus Handbag (Beige),Accessories,LOC01676,28,30,462.48,Low Stock,2026-08-14
INV01677,P00739,Mini Hiking Boots (Red),Footwear,LOC01677,30,30,1303.94,Low Stock,2026-08-05
INV01678,P00692,Max Earbuds (Green),Electronics,LOC01678,200,10,2779.76,In Stock,2026-08-16
INV01679,P00453,Plus Photo Frame (Silver),Home,LOC01679,197,10,3198.79,In Stock,2026-08-21
INV01680,P00210,Standard Marker Pack (White),Stationery,LOC01680,125,20,1071.27,In Stock,2026-08-05
INV01681,P00498,Compact Keyboard (Silver),Electronics,LOC01681,276,10,860.03,In Stock,2026-08-12
INV01682,P00142,Classic Curtain (Beige),Home,LOC01682,264,25,3269.9,In Stock,2026-08-24
INV01683,P00377,Max Curtain (Green),Home,LOC01683,112,25,509.56,In Stock,2026-08-30
INV01684,P00293,Plus Door Mat (Beige),Home,LOC01684,159,15,295.21,In Stock,2026-08-07
INV01685,P00765,Plus Wireless Mouse (White),Electronics,LOC01685,232,15,3886.25,In Stock,2026-08-27
INV01686,P00252,Pro Storage Box (Silver),Home,LOC01686,275,30,826.66,In Stock,2026-08-19
INV01687,P00250,Premium Tablet Stand (White),Electronics,LOC01687,37,40,1371.3,Low Stock,2026-08-07
INV01688,P00353,Standard Sandals (Red),Footwear,LOC01688,257,30,1960.95,In Stock,2026-08-28
INV01689,P00214,Premium Table Lamp (Grey),Home,LOC01689,245,15,3595.67,In Stock,2026-08-25
INV01690,P00106,Lite Headphones (Blue),Electronics,LOC01690,283,25,2533.97,In Stock,2026-08-07
INV01691,P00351,Lite Boots (Green),Footwear,LOC01691,36,30,4487.03,In Stock,2026-08-29
INV01692,P00537,Plus Wallet (Silver),Accessories,LOC01692,21,15,3915.82,In Stock,2026-08-04
INV01693,P00684,Mini Calculator (Black),Stationery,LOC01693,198,10,900.97,In Stock,2026-08-26
INV01694,P00439,Premium Candle Holder (Beige),Home,LOC01694,149,25,2280.07,In Stock,2026-08-06
INV01695,P00226,Lite Webcam (Green),Electronics,LOC01695,32,20,2489.47,In Stock,2026-08-26
INV01696,P00287,Max Wallet (Silver),Accessories,LOC01696,176,20,2495.14,In Stock,2026-08-08
INV01697,P00375,Compact Desk Organizer (Beige),Stationery,LOC01697,200,40,3105.62,In Stock,2026-08-11
INV01698,P00421,Premium Tablet Stand (Black),Electronics,LOC01698,270,20,1537.18,In Stock,2026-08-15
INV01699,P00437,Plus Boots (Black),Footwear,LOC01699,84,15,1510.1,In Stock,2026-08-09
INV01700,P00377,Max Curtain (Green),Home,LOC01700,11,10,3163.82,In Stock,2026-08-10
INV01701,P00323,Standard Umbrella (Beige),Accessories,LOC01701,211,10,4855.4,In Stock,2026-08-19
INV01702,P00429,Max Webcam (White),Electronics,LOC01702,196,20,4306.87,In Stock,2026-08-18
INV01703,P00147,Premium Storage Box (Blue),Home,LOC01703,27,40,3851.99,Low Stock,2026-08-28
INV01704,P00769,Mini Sports Shoes (Blue),Footwear,LOC01704,213,25,977.68,In Stock,2026-08-23
INV01705,P00237,Premium Door Mat (Red),Home,LOC01705,163,40,3107.06,In Stock,2026-08-23
INV01706,P00599,Lite Wall Clock (Black),Home,LOC01706,131,15,4344.72,In Stock,2026-08-22
INV01707,P00075,Deluxe Curtain (Green),Home,LOC01707,294,15,2240.72,In Stock,2026-08-04
INV01708,P00673,Pro Umbrella (Green),Accessories,LOC01708,2,20,3957.37,Low Stock,2026-08-06
INV01709,P00300,Premium Tablet Stand (White),Electronics,LOC01709,236,25,4680.1,In Stock,2026-08-18
INV01710,P00717,Deluxe Keychain (White),Accessories,LOC01710,3,40,4864.08,Low Stock,2026-08-10
INV01711,P00741,Deluxe Stapler (Blue),Stationery,LOC01711,237,30,1929.54,In Stock,2026-08-28
INV01712,P00533,Premium Photo Frame (Green),Home,LOC01712,26,20,1096.7,In Stock,2026-08-15
INV01713,P00666,Deluxe Pen Set (Green),Stationery,LOC01713,271,30,1532.76,In Stock,2026-08-05
INV01714,P00569,Pro Hiking Boots (Silver),Footwear,LOC01714,73,40,1045.03,In Stock,2026-08-25
INV01715,P00661,Pro Handbag (White),Accessories,LOC01715,79,40,4638.68,In Stock,2026-08-23
INV01716,P00716,Premium Handbag (Blue),Accessories,LOC01716,138,40,3616.06,In Stock,2026-08-11
INV01717,P00405,Premium Backpack (Green),Accessories,LOC01717,204,25,156.58,In Stock,2026-08-25
INV01718,P00202,Standard Keychain (Grey),Accessories,LOC01718,112,25,4257.64,In Stock,2026-08-22
INV01719,P00533,Premium Photo Frame (Green),Home,LOC01719,102,25,429.08,In Stock,2026-08-01
INV01720,P00142,Classic Curtain (Beige),Home,LOC01720,13,15,4466.57,Low Stock,2026-08-27
INV01721,P00738,Plus Hiking Boots (Beige),Footwear,LOC01721,265,40,4597.72,In Stock,2026-08-10
INV01722,P00130,Max Smart Watch (White),Electronics,LOC01722,129,25,1096.35,In Stock,2026-08-25
INV01723,P00771,Premium Sticky Notes (Green),Stationery,LOC01723,216,15,3409.91,In Stock,2026-08-28
INV01724,P00391,Classic Scissors (Green),Stationery,LOC01724,260,10,2746.26,In Stock,2026-08-06
INV01725,P00416,Pro Notebook (Black),Stationery,LOC01725,43,25,1966.83,In Stock,2026-08-23
INV01726,P00344,Premium Power Bank (Beige),Electronics,LOC01726,129,40,4463.2,In Stock,2026-08-20
INV01727,P00614,Max USB-C Cable (White),Electronics,LOC01727,12,15,4593.41,Low Stock,2026-08-18
INV01728,P00287,Max Wallet (Silver),Accessories,LOC01728,26,30,812.3,Low Stock,2026-08-04
INV01729,P00637,Deluxe Sneakers (Grey),Footwear,LOC01729,47,20,4658.59,In Stock,2026-08-30
INV01730,P00384,Plus Wallet (White),Accessories,LOC01730,0,10,4503.72,Out of Stock,2026-08-03
INV01731,P00299,Lite Keyboard (Red),Electronics,LOC01731,56,25,3955.71,In Stock,2026-08-16
INV01732,P00544,Mini Smart Watch (Beige),Electronics,LOC01732,30,40,1161.01,Low Stock,2026-08-18
INV01733,P00537,Plus Wallet (Silver),Accessories,LOC01733,260,40,3809.93,In Stock,2026-08-19
INV01734,P00753,Lite Handbag (Green),Accessories,LOC01734,146,10,432.87,In Stock,2026-08-09
INV01735,P00289,Pro Marker Pack (Silver),Stationery,LOC01735,139,10,1807.0,In Stock,2026-08-08
INV01736,P00395,Compact Calculator (Black),Stationery,LOC01736,174,30,1145.53,In Stock,2026-08-03
INV01737,P00339,Classic Bluetooth Speaker (White),Electronics,LOC01737,267,15,603.84,In Stock,2026-08-21
INV01738,P00528,Premium Scissors (Beige),Stationery,LOC01738,111,40,2343.6,In Stock,2026-08-16
INV01739,P00361,Standard Curtain (White),Home,LOC01739,25,30,3158.88,Low Stock,2026-08-07
INV01740,P00013,Deluxe Scissors (Red),Stationery,LOC01740,206,10,1968.02,In Stock,2026-08-17
INV01741,P00459,Premium Stapler (Red),Stationery,LOC01741,249,10,2788.68,In Stock,2026-08-27
INV01742,P00037,Mini Loafers (Black),Footwear,LOC01742,19,10,3971.52,In Stock,2026-08-05
INV01743,P00673,Pro Umbrella (Green),Accessories,LOC01743,207,10,2681.86,In Stock,2026-08-29
INV01744,P00573,Premium Travel Pouch (White),Accessories,LOC01744,104,40,602.87,In Stock,2026-08-16
INV01745,P00096,Plus Formal Shoes (Beige),Footwear,LOC01745,187,10,2178.04,In Stock,2026-08-17
INV01746,P00530,Lite Scissors (Silver),Stationery,LOC01746,57,25,2898.3,In Stock,2026-08-03
INV01747,P00395,Compact Calculator (Black),Stationery,LOC01747,182,25,1088.63,In Stock,2026-08-19
INV01748,P00204,Lite Sneakers (White),Footwear,LOC01748,211,15,4360.95,In Stock,2026-08-03
INV01749,P00737,Pro Laptop Stand (Red),Electronics,LOC01749,14,20,1115.16,Low Stock,2026-08-11
INV01750,P00195,Mini Photo Frame (Black),Home,LOC01750,182,20,427.17,In Stock,2026-08-21
INV01751,P00357,Standard File Folder (Grey),Stationery,LOC01751,167,25,2771.62,In Stock,2026-08-15
INV01752,P00253,Deluxe Handbag (Beige),Accessories,LOC01752,122,20,3314.05,In Stock,2026-08-08
INV01753,P00789,Lite Wallet (White),Accessories,LOC01753,83,30,1999.69,In Stock,2026-08-10
INV01754,P00676,Plus Keyboard (Beige),Electronics,LOC01754,48,15,2460.69,In Stock,2026-08-15
INV01755,P00573,Premium Travel Pouch (White),Accessories,LOC01755,34,10,2742.19,In Stock,2026-08-22
INV01756,P00275,Deluxe Sneakers (Grey),Footwear,LOC01756,219,25,3062.29,In Stock,2026-08-18
INV01757,P00214,Premium Table Lamp (Grey),Home,LOC01757,103,10,3963.6,In Stock,2026-08-01
INV01758,P00350,Lite USB-C Cable (Red),Electronics,LOC01758,80,15,974.97,In Stock,2026-08-29
INV01759,P00773,Pro Formal Shoes (Blue),Footwear,LOC01759,220,25,4073.48,In Stock,2026-08-19
INV01760,P00228,Standard Highlighter Set (Black),Stationery,LOC01760,162,20,1916.78,In Stock,2026-08-03
INV01761,P00757,Classic Door Mat (Beige),Home,LOC01761,31,40,715.33,Low Stock,2026-08-06
INV01762,P00531,Lite Sneakers (Grey),Footwear,LOC01762,153,20,4843.58,In Stock,2026-08-14
INV01763,P00005,Compact Marker Pack (Beige),Stationery,LOC01763,239,30,4711.75,In Stock,2026-08-27
INV01764,P00008,Mini Cap (Red),Accessories,LOC01764,288,30,711.8,In Stock,2026-08-30
INV01765,P00740,Deluxe Running Shoes (Green),Footwear,LOC01765,233,10,2821.29,In Stock,2026-08-25
INV01766,P00733,Lite Pen Set (Green),Stationery,LOC01766,247,15,2397.8,In Stock,2026-08-26
INV01767,P00765,Plus Wireless Mouse (White),Electronics,LOC01767,61,10,1532.2,In Stock,2026-08-29
INV01768,P00327,Plus Table Lamp (Blue),Home,LOC01768,246,15,4614.55,In Stock,2026-08-21
INV01769,P00204,Lite Sneakers (White),Footwear,LOC01769,31,10,4545.26,In Stock,2026-08-01
INV01770,P00150,Premium Storage Box (Blue),Home,LOC01770,24,10,3609.01,In Stock,2026-08-27
INV01771,P00286,Deluxe Cap (Beige),Accessories,LOC01771,99,15,1521.31,In Stock,2026-08-10
INV01772,P00222,Plus Laptop Stand (Beige),Electronics,LOC01772,26,40,2467.8,Low Stock,2026-08-12
INV01773,P00709,Premium Marker Pack (Beige),Stationery,LOC01773,228,40,3810.22,In Stock,2026-08-16
INV01774,P00729,Deluxe Formal Shoes (Black),Footwear,LOC01774,61,25,2953.56,In Stock,2026-08-22
INV01775,P00487,Premium Candle Holder (Silver),Home,LOC01775,192,10,2228.06,In Stock,2026-08-12
INV01776,P00791,Pro Curtain (Grey),Home,LOC01776,206,25,2091.93,In Stock,2026-08-25
INV01777,P00042,Mini Sticky Notes (Silver),Stationery,LOC01777,193,30,1053.38,In Stock,2026-08-17
INV01778,P00798,Mini Loafers (Grey),Footwear,LOC01778,8,20,3594.66,Low Stock,2026-08-01
INV01779,P00156,Max USB-C Cable (Black),Electronics,LOC01779,144,15,1960.32,In Stock,2026-08-05
INV01780,P00730,Classic Boots (Grey),Footwear,LOC01780,100,20,3157.3,In Stock,2026-08-25
INV01781,P00712,Plus Sticky Notes (Green),Stationery,LOC01781,65,15,2938.33,In Stock,2026-08-27
INV01782,P00779,Classic Wall Clock (Red),Home,LOC01782,124,20,2346.41,In Stock,2026-08-20
INV01783,P00371,Lite Wall Clock (Black),Home,LOC01783,145,40,1290.91,In Stock,2026-08-16
INV01784,P00052,Premium Desk Organizer (Red),Stationery,LOC01784,171,10,2974.04,In Stock,2026-08-16
INV01785,P00085,Pro Wallet (Blue),Accessories,LOC01785,19,20,570.3,Low Stock,2026-08-24
INV01786,P00071,Mini Pen Set (White),Stationery,LOC01786,77,25,249.58,In Stock,2026-08-14
INV01787,P00034,Classic Slippers (Grey),Footwear,LOC01787,205,15,2900.92,In Stock,2026-08-12
INV01788,P00214,Premium Table Lamp (Grey),Home,LOC01788,133,40,4556.7,In Stock,2026-08-28
INV01789,P00613,Plus Cushion (Grey),Home,LOC01789,284,25,1180.22,In Stock,2026-08-30
INV01790,P00296,Plus Charger (Red),Electronics,LOC01790,256,30,1853.97,In Stock,2026-08-23
INV01791,P00092,Mini Headphones (Black),Electronics,LOC01791,95,30,2894.23,In Stock,2026-08-04
INV01792,P00484,Lite Bed Sheet Set (Grey),Home,LOC01792,46,30,1982.58,In Stock,2026-08-27
INV01793,P00728,Premium Candle Holder (Silver),Home,LOC01793,211,30,4279.01,In Stock,2026-08-21
INV01794,P00696,Standard Photo Frame (Silver),Home,LOC01794,79,15,547.93,In Stock,2026-08-01
INV01795,P00507,Pro Desk Organizer (Blue),Stationery,LOC01795,71,40,2096.57,In Stock,2026-08-27
INV01796,P00374,Pro Cap (White),Accessories,LOC01796,265,15,2023.94,In Stock,2026-08-05
INV01797,P00342,Deluxe Handbag (White),Accessories,LOC01797,85,20,3381.07,In Stock,2026-08-24
INV01798,P00298,Plus Monitor (Green),Electronics,LOC01798,20,10,3476.11,In Stock,2026-08-26
INV01799,P00753,Lite Handbag (Green),Accessories,LOC01799,72,40,2015.5,In Stock,2026-08-01
INV01800,P00051,Max Umbrella (Blue),Accessories,LOC01800,155,10,3969.56,In Stock,2026-08-22
INV01801,P00328,Deluxe Notebook (Green),Stationery,LOC01801,12,10,1470.04,In Stock,2026-08-18
INV01802,P00147,Premium Storage Box (Blue),Home,LOC01802,58,25,1093.3,In Stock,2026-08-13
INV01803,P00059,Premium Boots (Red),Footwear,LOC01803,101,40,4502.14,In Stock,2026-08-08
INV01804,P00672,Lite Sports Shoes (Beige),Footwear,LOC01804,195,15,4076.94,In Stock,2026-08-20
INV01805,P00092,Mini Headphones (Black),Electronics,LOC01805,29,10,2986.73,In Stock,2026-08-24
INV01806,P00539,Compact Stapler (Grey),Stationery,LOC01806,120,30,2271.5,In Stock,2026-08-03
INV01807,P00117,Deluxe Storage Box (Grey),Home,LOC01807,1,40,4281.68,Low Stock,2026-08-26
INV01808,P00545,Max Door Mat (Grey),Home,LOC01808,88,10,4912.75,In Stock,2026-08-17
INV01809,P00237,Premium Door Mat (Red),Home,LOC01809,142,20,2763.4,In Stock,2026-08-03
INV01810,P00615,Deluxe Cushion (Red),Home,LOC01810,25,15,340.91,In Stock,2026-08-20
INV01811,P00269,Lite Umbrella (Red),Accessories,LOC01811,112,40,2143.08,In Stock,2026-08-21
INV01812,P00091,Compact File Folder (Black),Stationery,LOC01812,213,15,2714.57,In Stock,2026-08-13
INV01813,P00659,Pro Formal Shoes (Grey),Footwear,LOC01813,262,10,786.62,In Stock,2026-08-26
INV01814,P00141,Max Water Bottle (Beige),Home,LOC01814,219,40,1808.07,In Stock,2026-08-17
INV01815,P00780,Pro Candle Holder (Red),Home,LOC01815,155,30,4480.23,In Stock,2026-08-25
INV01816,P00263,Standard Router (Red),Electronics,LOC01816,1,25,4564.67,Low Stock,2026-08-28
INV01817,P00226,Lite Webcam (Green),Electronics,LOC01817,45,10,3435.32,In Stock,2026-08-02
INV01818,P00218,Max Headphones (Black),Electronics,LOC01818,125,40,2218.99,In Stock,2026-08-01
INV01819,P00208,Lite Boots (Silver),Footwear,LOC01819,229,30,1521.06,In Stock,2026-08-20
INV01820,P00143,Plus Water Bottle (Grey),Home,LOC01820,285,10,3759.28,In Stock,2026-08-19
INV01821,P00144,Compact Candle Holder (Red),Home,LOC01821,216,40,2423.42,In Stock,2026-08-20
INV01822,P00418,Lite Earbuds (Red),Electronics,LOC01822,182,40,3810.59,In Stock,2026-08-21
INV01823,P00107,Classic Stapler (White),Stationery,LOC01823,248,25,3480.39,In Stock,2026-08-14
INV01824,P00101,Max Cushion (Silver),Home,LOC01824,253,30,4360.69,In Stock,2026-08-16
INV01825,P00129,Compact Sandals (Silver),Footwear,LOC01825,271,40,2103.92,In Stock,2026-08-18
INV01826,P00242,Deluxe Keychain (Silver),Accessories,LOC01826,278,25,3366.16,In Stock,2026-08-17
INV01827,P00026,Deluxe File Folder (Beige),Stationery,LOC01827,203,10,890.18,In Stock,2026-08-29
INV01828,P00412,Plus Table Lamp (Red),Home,LOC01828,81,15,2217.05,In Stock,2026-08-06
INV01829,P00455,Lite Photo Frame (Red),Home,LOC01829,263,30,3525.26,In Stock,2026-08-01
INV01830,P00200,Deluxe Desk Organizer (Red),Stationery,LOC01830,203,25,4947.6,In Stock,2026-08-03
